Store,Sales_recent,customer_recent,Sales_total,customer_total,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
891,0.1844935644,0.6662697731,0.4726404515,0.8994222847,a,c,350.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov"
892,0.1610707076,0.0199188213,0.3381944938,0.101167299,a,a,19370.0,4.0,2002.0,0,,,
893,-0.283427517,0.0902327781,-0.660454367,-0.205777092,a,a,130.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
894,0.5411310902,0.6508292083,0.6466296996,0.7226121797,a,a,190.0,11.0,2012.0,0,,,
895,1.10183276,0.3677620842,1.0154670625,0.3527965763,a,c,4150.0,,,0,,,
896,-0.062159657,0.8279057628,0.0879941771,0.9032397234,a,c,170.0,9.0,2012.0,0,,,
897,-1.457979753,-1.037136308,-1.306774821,-1.013380371,c,c,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
898,-0.150431482,-0.085789661,-0.04825314,-0.071152474,a,a,18540.0,,,0,,,
899,-0.734299338,-0.548293964,-0.593521194,-0.45578486,d,a,2590.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
900,-0.324799114,-0.493717506,-0.836435103,-0.775048122,a,a,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
901,0.024756132,-0.354321869,0.2058676314,-0.252318332,a,c,3170.0,4.0,2014.0,0,,,
902,-1.000950119,-0.41841506,-1.141821579,-0.611889545,a,a,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
903,1.8761498842,0.0880057735,1.0420984777,-0.226351215,d,c,7290.0,9.0,2014.0,0,,,
904,-0.470923942,-0.688313163,-0.781530294,-0.846581605,d,c,570.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
905,-0.110933804,0.7127399346,0.7060094637,1.344894074,a,a,90.0,6.0,2014.0,0,,,
906,1.368317727,1.2324931015,1.6749556305,1.3619166338,a,a,90.0,7.0,2010.0,0,,,
907,-0.108337574,0.2896090714,-0.196029154,0.224618605,a,c,250.0,,,0,,,
908,-1.195387996,-1.0493106,-1.004469873,-0.965207774,a,a,1980.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
909,1.4186069095,0.5409933442,0.6380687599,0.1364859922,a,c,1680.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov"
910,-0.4707286,-0.478069088,-0.417442575,-0.427470822,d,c,12480.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
911,1.1108343873,0.3439925224,1.2721445847,0.4443396093,a,c,16490.0,,,0,,,
912,-0.528836001,-0.016262579,-0.382768847,0.0563329095,c,c,3100.0,5.0,2010.0,0,,,
913,0.6060436582,0.925686109,0.8368199047,1.0649835828,a,a,280.0,,,0,,,
914,0.9688821536,0.9091171952,1.1201903395,1.0208023922,c,c,2640.0,4.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
915,-0.17217349,-0.640848273,-0.679096255,-0.847208545,d,c,650.0,3.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
916,-0.631172443,-0.123381498,-0.559020172,-0.10136046,a,a,90.0,11.0,2012.0,0,,,
917,-0.208538883,-0.116982571,-0.023488168,-0.00050524,a,a,7240.0,2.0,2010.0,0,,,
918,-0.7392056,-0.548858139,-0.625916959,-0.480281459,a,c,18710.0,4.0,2015.0,0,,,
919,-0.613936928,-0.226135487,-0.937492627,-0.516706324,a,a,2620.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov"
920,-0.198324319,-0.315230516,-0.862036951,-0.708369318,a,a,850.0,2.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
921,0.7890971907,0.7080335316,1.0875859968,0.9064925881,a,a,840.0,9.0,2006.0,0,,,
922,0.18977461,-0.110138244,0.2419429854,-0.081114578,d,a,2110.0,3.0,2006.0,0,,,
923,-0.65010925,-0.264840826,-0.563826187,-0.248743792,a,a,280.0,9.0,2008.0,0,,,
924,-0.994705992,-0.854106228,-0.801991991,-0.744951737,a,a,6420.0,4.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
925,-0.090357033,1.232908809,-0.061478139,1.1301951515,c,a,470.0,3.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
926,0.1974656295,-0.519372599,0.1991341871,-0.508467483,d,c,5150.0,3.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
927,-0.191348796,0.2660919035,-0.106615123,0.3121899263,a,a,480.0,,,0,,,
928,0.4686796877,-0.173979041,0.500184077,-0.124964245,d,c,1090.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov"
929,-0.474453725,-0.130225825,-0.362934423,-0.065871082,a,c,4820.0,9.0,2013.0,0,,,
930,-0.10408548,0.930288585,0.1550482945,1.0975056658,a,a,70.0,,,0,,,
931,-1.211923915,-0.698587078,-1.090138718,-0.627356244,a,c,1480.0,9.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
932,0.1353014766,-0.094460132,-0.338343694,-0.400981802,a,a,15700.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
933,0.1565028871,0.3532123212,0.2311927411,0.421828866,a,c,6270.0,2.0,2005.0,0,,,
934,-0.121866136,-0.236008541,0.0007346021,-0.158208458,a,c,5460.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
935,-0.533063109,-0.410813551,-0.429084018,-0.350829914,a,c,22350.0,6.0,2010.0,0,,,
936,-0.11310755,0.2497605368,0.117572339,0.3832999793,a,a,580.0,2.0,2008.0,0,,,
937,0.2678182422,-0.389523387,0.1954940582,-0.395040647,d,a,2810.0,,,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
938,0.9632921952,0.5416317522,1.080577352,0.5840421096,a,a,2820.0,9.0,2009.0,0,,,
939,-0.434365478,-0.47414956,-0.312960675,-0.421838213,d,a,1340.0,,,0,,,
940,0.2192303515,0.02253184,0.1996589643,0.0063615539,d,c,6470.0,9.0,2012.0,0,,,
941,-0.709697616,-0.517724615,-1.095866681,-0.764698695,a,a,1200.0,12.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
942,-0.262001236,-0.709840874,-0.27460787,-0.690027231,d,c,6860.0,,,1,18.0,2011.0,"Jan,Apr,Jul,Oct"
943,0.0301598341,-0.378032044,0.0827997033,-0.346881179,d,c,18020.0,,,0,,,
944,0.1126690731,1.0282916316,0.4869006555,1.2680956106,c,a,1670.0,7.0,2015.0,0,,,
945,-1.103456917,-0.619751117,-0.941658046,-0.529783431,a,c,12480.0,3.0,2011.0,0,,,
946,-1.145880181,-0.595491614,-1.021345763,-0.534021017,a,a,2220.0,12.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct"
947,0.2979894803,0.7957923573,0.6165682712,0.9898197579,a,a,460.0,3.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
948,1.0436753875,4.0321495925,0.5995412002,3.32021016,b,b,1430.0,,,0,,,
949,-0.687369582,-0.691906064,-0.549899606,-0.617213609,a,a,870.0,3.0,2006.0,0,,,
950,-0.559865835,-0.517249521,-0.41876118,-0.465520478,a,a,8460.0,11.0,1994.0,0,,,
951,0.4557303368,-0.020746282,0.405288072,-0.057917811,d,c,710.0,,,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
952,-0.35751434,-0.649013957,-0.60580016,-0.81344243,d,c,6300.0,10.0,2013.0,0,,,
953,-0.660062602,-0.572508927,-0.566023692,-0.503215633,a,a,19830.0,4.0,2006.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec"
954,-0.108980385,0.2532049705,0.0815482328,0.4191274455,a,a,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
955,-0.778757792,-0.704213976,-0.815299499,-0.728185205,d,c,1690.0,7.0,2009.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec"
956,-1.531373794,-0.852384011,-1.166008989,-0.631856424,a,a,2330.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
957,0.4973109047,0.3004620069,0.4741953088,0.2931454041,d,c,1420.0,11.0,2012.0,0,,,
958,-1.248407422,-0.594244492,-0.994099887,-0.447831589,a,a,440.0,11.0,2013.0,0,,,
959,0.0724013845,0.0017019241,0.133704624,0.0201772026,a,c,1060.0,12.0,2005.0,0,,,
960,-0.055842845,-0.514339569,-0.008350602,-0.478164307,d,a,8990.0,,,1,31.0,2009.0,"Feb,May,Aug,Nov"
961,-0.202710426,-0.197540749,-0.095750596,-0.134621085,d,c,9430.0,,,0,,,
962,-0.091817555,0.3611849974,-0.0729848,0.3889161767,c,a,260.0,,,0,,,
963,1.5839933571,0.6716888175,1.5978948739,0.702481181,a,c,23620.0,11.0,2013.0,0,,,
964,0.8494919094,1.3625204734,1.1619265219,1.639752644,a,a,270.0,,,1,5.0,2013.0,"Feb,May,Aug,Nov"
965,0.3918694351,0.2468208908,0.6965460508,0.4252950872,a,c,110.0,,,0,,,
966,-0.876848955,-0.387207303,-0.775964787,-0.33554703,a,a,760.0,2.0,2008.0,0,,,
967,0.3973821652,0.2028895145,0.7502911228,0.4649662514,a,c,3560.0,9.0,2013.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct"
968,0.1278126133,0.3271415213,0.1754290195,0.3467471012,c,a,1190.0,,,0,,,
969,-1.290360502,-0.299968111,-1.34387513,-0.411186804,a,c,600.0,11.0,1999.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct"
970,-1.575698234,-0.973740912,-1.380333818,-0.870113177,a,a,910.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
971,0.48454781,0.4656166638,0.5767246688,0.6041041777,c,a,1140.0,5.0,2011.0,1,14.0,2012.0,"Mar,Jun,Sept,Dec"
972,-1.513629481,-1.0068342,-1.468145844,-1.002374462,a,a,14960.0,,,0,,,
973,0.0800333471,0.2777168672,-0.128067439,0.1237305608,d,c,330.0,,,1,28.0,2012.0,"Jan,Apr,Jul,Oct"
974,2.0480507571,2.2090049001,0.9793691594,1.2919160341,a,a,150.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
975,0.2033099866,-0.092099507,0.3808387868,0.006007054,a,c,9630.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
976,-0.037364864,-0.143097911,0.0851079028,-0.060714422,a,a,4180.0,,,0,,,
977,-1.009722333,-0.698349531,-1.175180802,-0.851862997,a,a,520.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
978,0.1871783798,0.6089318295,0.1840622185,0.5915358435,c,c,3890.0,,,0,,,
979,-0.161547799,-0.27826224,-0.188908789,-0.26247738,a,c,2270.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
980,-0.132371442,-0.617390492,0.102933414,-0.477432331,a,a,4420.0,9.0,2005.0,0,,,
981,0.1337728127,-0.007577261,0.2221721089,0.035056351,d,c,2620.0,11.0,2002.0,0,,,
982,0.4754712258,-0.151412062,0.5217183892,-0.125121801,d,a,21930.0,,,0,,,
983,0.599486076,0.9542808473,1.3701861776,1.6098564862,a,a,40.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct"
984,-0.297862375,-0.033870762,-0.28661061,-0.010191622,c,a,440.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
985,0.580045014,0.086951658,0.6403272491,0.0799859302,c,c,490.0,5.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
986,-0.812917639,-0.271506993,-0.238502792,0.2024164078,a,a,620.0,10.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov"
987,-0.105611873,0.2554913618,0.0517092197,0.3363714145,c,a,1690.0,6.0,2007.0,0,,,
988,-0.985574894,-0.126707158,-0.811835662,-0.03666423,a,a,30.0,11.0,2012.0,0,,,
989,-0.707085486,-0.483473286,-1.028345184,-0.724988141,a,a,1640.0,6.0,2006.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
990,-0.264994964,-0.494415301,-0.137498566,-0.427700591,d,a,20930.0,,,0,,,
991,-0.460357308,-0.571336038,-0.401222144,-0.523500905,a,a,1010.0,,,0,,,
992,-0.626250282,-0.251167018,-0.417499972,-0.103152654,a,a,2480.0,7.0,1990.0,0,,,
993,0.2888220394,-0.053082388,0.3457361154,0.0314818103,d,c,3460.0,10.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
994,-0.832047517,-0.759681236,-0.887172444,-0.765749065,a,a,2290.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
995,1.0291042445,0.1085536021,1.0038225446,0.1218366123,d,a,6560.0,12.0,2013.0,0,,,
996,0.0266436799,-0.078336619,-0.140531921,-0.141917874,c,a,2870.0,7.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
997,-0.803972797,-0.905713347,-0.635007288,-0.838956575,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
998,-1.049413082,-0.599232982,-0.980453632,-0.533334995,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
999,0.8409218514,-0.289130022,0.9716035851,-0.205159999,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
1000,0.0750680286,-0.26985901,-0.323835451,-0.505296679,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1001,-0.496257061,-0.309826318,-0.527043614,-0.301954883,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1002,-0.179044528,0.0382841854,-0.263227278,-0.049889045,d,c,1130.0,11.0,2008.0,0,,,
1003,0.0027029399,-0.101645933,0.2479251374,0.0808590503,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct"
1004,-0.588515223,-0.716076487,-1.052895427,-0.97334486,d,c,970.0,,,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
1005,-0.349866477,0.4215219739,-0.221886216,0.4991459496,a,a,6480.0,,,0,,,
1006,-0.080605838,0.3792237342,-0.152357856,0.3218763076,c,c,3890.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
1007,0.0859117755,0.2026519674,0.1115138278,0.2043037915,c,c,4180.0,9.0,2012.0,0,,,
1008,-0.612687648,-0.071521985,-0.557494526,-0.051733758,a,c,30.0,9.0,2010.0,0,,,
1009,-0.912916793,-0.814688248,-1.178251568,-0.960586146,a,a,230.0,7.0,2004.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
1010,0.9291232625,0.1820744454,0.8660424071,0.1819801454,d,c,4610.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov"
1011,0.0182099069,0.1982276517,0.4457123117,0.5161127084,a,c,490.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
1012,-0.462333441,-0.654106374,-0.771026039,-0.840407399,d,c,6330.0,6.0,2004.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct"
1013,-1.312202453,-0.891059657,-1.10512869,-0.762860547,a,a,630.0,2.0,2015.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
1014,1.695095199,1.2052197192,2.1737639959,1.5550698404,a,c,210.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
1015,-0.360210512,-0.692009991,-0.288137281,-0.636714385,d,c,9910.0,12.0,2010.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
1016,-0.559711379,-0.653824286,-0.53989143,-0.616980558,c,c,550.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
1017,-0.092076496,0.5387663397,0.139399276,0.6679666773,c,a,110.0,11.0,2008.0,0,,,
1018,1.6827863878,1.4165179102,2.0087984548,1.5935954447,c,c,140.0,9.0,2012.0,0,,,
1019,0.6543589788,-0.101022372,0.1966937684,-0.354969029,d,c,2740.0,7.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1020,0.6545702206,0.7462340829,0.9157558172,0.949350969,a,a,40.0,8.0,2015.0,0,,,
1021,0.8804399722,0.9017532335,0.8037902056,0.7882077898,a,a,1080.0,5.0,2011.0,0,,,
1022,0.1840142953,0.1660548594,0.2248508297,0.2084954246,a,c,1520.0,,,0,,,
1023,-0.521456166,-0.445317274,-0.240036638,-0.282565708,c,a,3740.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1024,-0.366411482,0.0325830538,-0.2343138,0.1252700094,c,c,1990.0,1.0,2012.0,0,,,
1025,0.124296459,0.2746139075,0.2535547047,0.3116417644,a,a,720.0,11.0,2009.0,0,,,
1026,0.9899472791,1.0471023966,1.0914024181,1.1220219595,c,a,450.0,6.0,2011.0,1,48.0,2012.0,"Mar,Jun,Sept,Dec"
1027,2.4066167163,2.1880710574,1.484350831,1.4944011223,a,c,190.0,6.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
1028,-0.813914792,-0.52642478,-0.810075301,-0.498367519,a,a,150.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
1029,-0.62443769,0.0324494335,-0.534287999,0.0440074733,a,a,1590.0,3.0,2006.0,0,,,
1030,-1.40632772,-1.131308907,-1.256135876,-1.046168329,a,a,36410.0,4.0,2008.0,0,,,
1031,-0.876903469,-0.886828348,-0.765673722,-0.827225255,d,a,590.0,5.0,2001.0,0,,,
1032,0.8455441859,0.4440741065,0.9761820607,0.5728458212,d,c,270.0,2.0,2013.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
1033,2.8652431571,1.4117372738,2.8713322182,1.4474791223,a,a,7680.0,3.0,2006.0,0,,,
1034,-0.232116196,-0.109514683,-0.099667463,-0.031071009,a,a,13750.0,4.0,2015.0,0,,,
1035,-0.921193838,-0.514443495,-0.750079026,-0.417498871,a,a,27150.0,,,0,,,
1036,-0.711137695,-0.714948138,-0.708846097,-0.690106008,d,c,9560.0,,,1,36.0,2013.0,"Jan,Apr,Jul,Oct"
1037,-0.25159133,0.1306603339,0.0612920399,0.3415773111,a,c,150.0,,,0,,,
1038,-0.541651338,-0.643060431,-0.819620711,-0.847707471,d,a,17290.0,10.0,2013.0,0,,,
1039,0.4498178371,0.6504580409,0.5332086514,0.7293772193,a,c,70.0,6.0,1990.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
1040,0.6783201615,0.2198741359,0.7727822309,0.3187809984,a,a,4030.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
1041,-0.37757777,-0.305609856,-0.751261313,-0.556699164,c,a,1600.0,8.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1042,-1.173864044,-0.57402329,-1.050160334,-0.497658519,a,a,3440.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov"
1043,0.4498927939,0.9360787968,0.8153414525,1.194234901,c,a,420.0,3.0,2006.0,0,,,
1044,-0.28469951,0.2606877058,-0.062582528,0.3860407886,c,a,240.0,4.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1045,0.5400975952,0.6501165668,0.7106842851,0.7567492066,a,c,26990.0,12.0,2013.0,0,,,
1046,0.8143576242,-0.140217652,0.7775769721,-0.144576624,d,c,29070.0,4.0,2005.0,0,,,
1047,-0.838809527,-0.600034703,-0.756572119,-0.557070075,a,a,3750.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov"
1048,0.1414297609,-0.514012941,0.0641757518,-0.529737477,d,c,1860.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
1049,-1.250513026,-0.33224483,-1.429054558,-0.596951314,a,a,370.0,7.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1050,0.0779709001,-0.637775007,0.2581782784,-0.568755442,d,c,13170.0,8.0,2014.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
1051,0.3214146085,0.6981010914,0.2411178963,0.6343055993,c,a,200.0,7.0,1998.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
1052,0.0543731441,-0.081543506,0.2026502965,0.0373146466,a,c,5080.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov"
1053,0.7191534331,0.640703761,0.8894062647,0.702586218,a,a,1710.0,7.0,2015.0,0,,,
1054,-0.332119893,-0.385366312,-0.274989666,-0.308240691,a,c,13190.0,,,1,45.0,2013.0,"Feb,May,Aug,Nov"
1055,0.2606950771,0.5681034129,0.4764507231,0.6494965763,c,a,1980.0,4.0,2009.0,0,,,
1056,-0.978962798,-0.853883528,-1.461519507,-1.139677523,d,c,5350.0,,,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
1057,-0.255239226,-0.325519277,-0.118389298,-0.247929755,d,c,3230.0,11.0,2011.0,0,,,
1058,0.1119717479,-0.170816694,0.2002324268,-0.10374677,a,c,180.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
1059,0.697981551,1.0962598103,0.6853991488,1.073100974,c,a,3380.0,4.0,2013.0,0,,,
1060,0.1524166071,0.1791793395,0.2257722646,0.2726336463,a,c,3430.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov"
1061,0.4327935633,-0.406611935,0.2385806193,-0.481167709,d,c,8110.0,,,0,,,
1062,-0.310037172,-0.471462308,-0.142042193,-0.381133091,d,a,190.0,9.0,2012.0,1,40.0,2012.0,"Feb,May,Aug,Nov"
1063,-0.984550485,-0.540143128,-0.983310182,-0.52963244,a,c,6250.0,,,0,,,
1064,1.11378723,0.8280839232,1.0754187517,0.8345389567,a,c,420.0,,,0,,,
1065,-1.129353348,-0.711399777,-1.361227625,-0.905228361,a,a,1290.0,,,1,35.0,2011.0,"Mar,Jun,Sept,Dec"
1066,1.4704065845,0.8253966711,1.7214927039,0.9830186118,a,a,3350.0,,,0,,,
1067,-0.371390429,-0.639957471,-0.864590115,-0.894796874,d,c,12020.0,7.0,2009.0,0,,,
1068,-0.967776067,-1.12635011,-0.930840155,-1.106498959,d,c,5010.0,,,1,5.0,2013.0,"Jan,Apr,Jul,Oct"
1069,-0.238630622,0.06828936,-0.172554089,0.1439042307,a,c,18050.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1070,0.07593571,0.3051090231,0.1269855291,0.3376252937,c,c,400.0,10.0,2008.0,0,,,
1071,-0.380555598,-0.084542538,-0.277804706,-0.020934938,a,a,820.0,3.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
1072,0.0207425373,-0.273303444,0.0240057011,-0.254192586,a,c,5380.0,8.0,2015.0,1,5.0,2010.0,"Feb,May,Aug,Nov"
1073,0.4804774299,0.562951609,0.2056031929,0.4520237228,a,c,1710.0,,,1,44.0,2012.0,"Jan,Apr,Jul,Oct"
1074,-0.714181394,-0.550238882,-0.642317269,-0.473460619,c,c,3330.0,10.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1075,1.85716992,0.8852140131,1.9151897938,0.9161461455,a,c,1410.0,10.0,2013.0,0,,,
1076,-1.197629885,-0.437938466,-1.254251496,-0.501259319,a,c,90.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
1077,-1.00132036,-0.675990405,-0.907033004,-0.62785517,a,a,3750.0,11.0,2001.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
1078,0.1550514514,-0.50381326,0.011505858,-0.560490343,d,c,670.0,,,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
1079,0.4761208512,-0.236246088,0.7768149178,-0.128840767,a,a,16680.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
1080,1.3964242466,0.2315436397,0.548981177,-0.17785366,a,a,2410.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1081,-0.159292281,0.6909598302,-0.400892108,0.4327133257,b,a,400.0,3.0,2006.0,0,,,
1082,-0.175616959,0.5216184047,0.1165924817,0.7531385595,c,a,440.0,4.0,2002.0,0,,,
1083,-0.500345612,-0.93846516,-0.639629836,-0.971421369,d,c,11540.0,,,1,5.0,2013.0,"Feb,May,Aug,Nov"
1084,-0.350352561,0.0857639223,-0.186139872,0.1779329383,a,a,190.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1085,0.0458576001,-0.087511878,0.3409434241,0.0606427091,c,a,4030.0,2.0,2015.0,0,,,
1086,-0.446011035,-0.202276845,0.3734068354,0.2552007857,a,a,180.0,11.0,2013.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
1087,-0.176350627,-0.296672145,-0.175359392,-0.312087671,d,c,2210.0,11.0,2011.0,0,,,
1088,-0.726056364,-0.699938127,-0.66952266,-0.655450361,a,a,4300.0,3.0,2009.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct"
1089,1.3434888629,0.6458258714,1.3569417044,0.667608895,d,a,5220.0,5.0,2009.0,0,,,
1090,-0.217894852,0.0605839243,-0.119935443,0.1155376743,a,a,330.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1091,0.5804515977,-0.12278763,0.6258523169,-0.101813433,a,c,9990.0,,,0,,,
1092,2.1188213107,1.0605683508,1.1131160975,0.4826059035,a,a,300.0,7.0,2000.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1093,0.5459101525,0.2759501102,0.6338623431,0.3300626293,c,c,10450.0,6.0,2009.0,0,,,
1094,-0.882654698,-0.973859686,-1.241197152,-1.132712257,d,a,2380.0,3.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1095,-0.927869534,-0.246623929,-0.783250169,-0.156081458,a,a,690.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1096,-0.396033037,-0.238057385,-0.521084524,-0.277231797,a,c,1130.0,,,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
1097,2.3081439554,5.9676095473,2.0048057412,5.589583909,b,b,720.0,3.0,2002.0,0,,,
1098,-0.732420876,-0.171262095,-0.597046016,-0.080536874,a,a,1830.0,11.0,2004.0,0,,,
1099,0.6291530593,0.8106242076,0.8441391109,0.9764472341,a,c,200.0,4.0,2013.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct"
1100,-0.791339173,-0.368173837,-0.563752391,-0.207162267,a,a,540.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1101,1.2863286426,0.6296132783,1.3072436687,0.6477142296,d,c,4060.0,9.0,2012.0,0,,,
1102,-0.051774736,-0.178640904,-0.468114318,-0.453585648,a,a,850.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1103,-0.507155322,-0.823418106,-0.690390751,-0.907296277,d,c,1340.0,10.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
1104,-0.680986899,-0.872115272,-0.958545723,-1.015579583,d,a,260.0,2.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1105,-0.725910994,-0.487853061,-0.877169392,-0.591811065,c,c,330.0,11.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
1106,-0.816649578,-0.513894168,-0.733076554,-0.461003886,a,c,5330.0,9.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
1107,-0.31931137,-0.245436193,-0.70981468,-0.528864357,a,a,1400.0,6.0,2012.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1108,-0.470140303,-0.459941271,-0.402206613,-0.384724043,a,a,540.0,4.0,2004.0,0,,,
1109,-0.885868754,-0.812580017,-1.128837445,-0.972452045,c,a,3490.0,4.0,2011.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
